reporting_unit,municipality,contest,candidate,votes,county,ctv
TOWN OF BEETOWN WARDS 1-2,BEETOWN,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,24,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,50,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF BEETOWN WARDS 1-2,BEETOWN,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,T
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,KAMALA D. HARRIS TIM WALZ,200,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,DONALD J. TRUMP JD VANCE,263,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,2,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,2,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,JILL STEIN RUDOLPH WARE,1,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",5,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,PETER SONSKI,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PRESIDENT,PRESIDENTSCATTERING,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,TAMMY BALDWIN,206,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,ERIC HOVDE,248,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,PHIL ANDERSON,3,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,THOMAS LEAGER,6,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,SENATOR,SENATOR SCATTERING,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,CONGRESS,REBECCA COOKE,208,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,CONGRESS,DERRICK VAN ORDEN,243,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,CONGRESS,CONGRESS SCATTERING,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 49,SCOTT A. WALKER,175,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 49,TRAVIS TRANEL,279,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 49,DIST 49 SCATTERING,0,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 51,ELIZABETH GRABE,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 51,TODD NOVAK,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DIST 51,DIST 51 SCATTERING,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DA,RYAN KIELER,377,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,DA,DA SCATTERING,5,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,COUNTY CLERK,TONYA WHITE,375,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,COUNTY CLERK,COUNTY CLERK SCATTERING,5,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,COUNTY TREASURER,CARRIE EASTLICK,378,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,COUNTY TREASURER,COUNTY TREASURER SCATTERING,5,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,REGISTER OF DEEDS,ANDREA L. NOETHE,376,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,4,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,ELIGIBILITY TO VOTE,YES,351,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,ELIGIBILITY TO VOTE,NO,107,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF CASSVILLE WARDS 1-2,CASSVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,V
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,KAMALA D. HARRIS TIM WALZ,181,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,DONALD J. TRUMP JD VANCE,301,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,JILL STEIN RUDOLPH WARE,1,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",2,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,PETER SONSKI,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PRESIDENT,PRESIDENTSCATTERING,2,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,TAMMY BALDWIN,197,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,ERIC HOVDE,274,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,PHIL ANDERSON,6,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,THOMAS LEAGER,6,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,SENATOR,SENATOR SCATTERING,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,CONGRESS,REBECCA COOKE,193,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,CONGRESS,DERRICK VAN ORDEN,278,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,CONGRESS,CONGRESS SCATTERING,0,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 49,SCOTT A. WALKER,150,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 49,TRAVIS TRANEL,331,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 49,DIST 49 SCATTERING,1,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 51,ELIZABETH GRABE,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 51,TODD NOVAK,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DIST 51,DIST 51 SCATTERING,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DA,RYAN KIELER,401,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,DA,DA SCATTERING,3,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,COUNTY CLERK,TONYA WHITE,401,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,COUNTY CLERK,COUNTY CLERK SCATTERING,2,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,COUNTY TREASURER,CARRIE EASTLICK,401,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,COUNTY TREASURER,COUNTY TREASURER SCATTERING,2,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,REGISTER OF DEEDS,ANDREA L. NOETHE,392,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,2,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,ELIGIBILITY TO VOTE,YES,369,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,ELIGIBILITY TO VOTE,NO,104,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,65,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,125,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,104,GRANT,T
TOWN OF SMELSER WARDS 1-2,SMELSER,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,176,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,KAMALA D. HARRIS TIM WALZ,224,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,DONALD J. TRUMP JD VANCE,309,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,3,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,JILL STEIN RUDOLPH WARE,2,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",6,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,PETER SONSKI,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PRESIDENT,PRESIDENTSCATTERING,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,TAMMY BALDWIN,223,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,ERIC HOVDE,303,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,PHIL ANDERSON,9,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,THOMAS LEAGER,6,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,SENATOR,SENATOR SCATTERING,0,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,CONGRESS,REBECCA COOKE,232,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,CONGRESS,DERRICK VAN ORDEN,295,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,CONGRESS,CONGRESS SCATTERING,1,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 49,SCOTT A. WALKER,190,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 49,TRAVIS TRANEL,346,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 49,DIST 49 SCATTERING,1,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 51,ELIZABETH GRABE,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 51,TODD NOVAK,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DIST 51,DIST 51 SCATTERING,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DA,RYAN KIELER,449,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,DA,DA SCATTERING,6,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,COUNTY CLERK,TONYA WHITE,455,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,COUNTY CLERK,COUNTY CLERK SCATTERING,3,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,COUNTY TREASURER,CARRIE EASTLICK,461,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,COUNTY TREASURER,COUNTY TREASURER SCATTERING,3,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,REGISTER OF DEEDS,ANDREA L. NOETHE,448,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,3,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,ELIGIBILITY TO VOTE,YES,393,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,ELIGIBILITY TO VOTE,NO,130,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,197,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,330,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 2,PLATTEVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,KAMALA D. HARRIS TIM WALZ,84,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,DONALD J. TRUMP JD VANCE,119,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,1,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,JILL STEIN RUDOLPH WARE,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,PETER SONSKI,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PRESIDENT,PRESIDENTSCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,TAMMY BALDWIN,88,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,ERIC HOVDE,104,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,PHIL ANDERSON,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,THOMAS LEAGER,6,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,SENATOR,SENATOR SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,CONGRESS,REBECCA COOKE,89,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,CONGRESS,DERRICK VAN ORDEN,107,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,CONGRESS,CONGRESS SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 49,SCOTT A. WALKER,71,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 49,TRAVIS TRANEL,127,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 49,DIST 49 SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 51,ELIZABETH GRABE,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 51,TODD NOVAK,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DIST 51,DIST 51 SCATTERING,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DA,RYAN KIELER,161,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,DA,DA SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,COUNTY CLERK,TONYA WHITE,164,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,COUNTY CLERK,COUNTY CLERK SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,COUNTY TREASURER,CARRIE EASTLICK,160,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,COUNTY TREASURER,COUNTY TREASURER SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,REGISTER OF DEEDS,ANDREA L. NOETHE,163,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,0,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,ELIGIBILITY TO VOTE,YES,145,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,ELIGIBILITY TO VOTE,NO,39,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,T
TOWN OF BOSCOBEL WARDS 1-3,BOSCOBEL,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,T
