ctv,reporting_unit,contest,candidate,votes,county,municipality
T,T WILTON WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,WILTON
T,T WILTON WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),69,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),233,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,WILTON
T,T WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,WILTON
T,T WILTON WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),240,MONROE,WILTON
T,T WILTON WARDS,DISTRICT ATTORNEY,SCATTERING,2,MONROE,WILTON
T,T WILTON WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),246,MONROE,WILTON
T,T WILTON WARDS,COUNTY CLERK,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),247,MONROE,WILTON
T,T WILTON WARDS,TREASURER,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),248,MONROE,WILTON
T,T WILTON WARDS,REGISTER OF DEEDS,SCATTERING,0,MONROE,WILTON
T,T WILTON WARDS,STATE REFERENDA,YES,245,MONROE,WILTON
T,T WILTON WARDS,STATE REFERENDA,NO,44,MONROE,WILTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),200,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),352,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),1,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),3,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),3,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,TAMMY BALDWIN (DEMOCRATIC),209,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,ERIC HOVDE (REPUBLICAN),324,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),15,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,THOMAS LEAGER (AMERICA FIRST),6,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",US SENATOR,SCATTERING,0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),221,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),328,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),213,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),326,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE SENATOR - DIST 32,SCATTERING,0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),195,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),349,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),481,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",DISTRICT ATTORNEY,SCATTERING,6,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),497,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",COUNTY CLERK,SCATTERING,4,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",TREASURER,MINDY HEMMERSBACH (REPUBLICAN),499,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",TREASURER,SCATTERING,4,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),495,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",REGISTER OF DEEDS,SCATTERING,4,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE REFERENDA,YES,452,MONROE,CASHTON
V,"V CASHTON WARDS 1,2",STATE REFERENDA,NO,78,MONROE,CASHTON
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),87,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),144,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),1,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),1,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),3,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,KENDALL
V,V KENDALL WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),88,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),134,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),5,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),7,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,KENDALL
V,V KENDALL WARDS,US SENATOR,SCATTERING,0,MONROE,KENDALL
V,V KENDALL WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),91,MONROE,KENDALL
V,V KENDALL WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),139,MONROE,KENDALL
V,V KENDALL WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),76,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),144,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,KENDALL
V,V KENDALL WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),74,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),155,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,KENDALL
V,V KENDALL WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,KENDALL
V,V KENDALL WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),182,MONROE,KENDALL
V,V KENDALL WARDS,DISTRICT ATTORNEY,SCATTERING,6,MONROE,KENDALL
V,V KENDALL WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),190,MONROE,KENDALL
V,V KENDALL WARDS,COUNTY CLERK,SCATTERING,3,MONROE,KENDALL
V,V KENDALL WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),192,MONROE,KENDALL
V,V KENDALL WARDS,TREASURER,SCATTERING,1,MONROE,KENDALL
V,V KENDALL WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),192,MONROE,KENDALL
V,V KENDALL WARDS,REGISTER OF DEEDS,SCATTERING,3,MONROE,KENDALL
V,V KENDALL WARDS,STATE REFERENDA,YES,175,MONROE,KENDALL
V,V KENDALL WARDS,STATE REFERENDA,NO,55,MONROE,KENDALL
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),11,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),41,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,MELVINA
V,V MELVINA WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),12,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),39,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),1,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),0,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,MELVINA
V,V MELVINA WARDS,US SENATOR,SCATTERING,0,MONROE,MELVINA
V,V MELVINA WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),12,MONROE,MELVINA
V,V MELVINA WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),40,MONROE,MELVINA
V,V MELVINA WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),18,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),33,MONROE,MELVINA
V,V MELVINA WARDS,STATE SENATOR - DIST 32,SCATTERING,1,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),12,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),40,MONROE,MELVINA
V,V MELVINA WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,MELVINA
V,V MELVINA WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),46,MONROE,MELVINA
V,V MELVINA WARDS,DISTRICT ATTORNEY,SCATTERING,5,MONROE,MELVINA
V,V MELVINA WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),49,MONROE,MELVINA
V,V MELVINA WARDS,COUNTY CLERK,SCATTERING,3,MONROE,MELVINA
V,V MELVINA WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),48,MONROE,MELVINA
V,V MELVINA WARDS,TREASURER,SCATTERING,4,MONROE,MELVINA
V,V MELVINA WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),49,MONROE,MELVINA
V,V MELVINA WARDS,REGISTER OF DEEDS,SCATTERING,3,MONROE,MELVINA
V,V MELVINA WARDS,STATE REFERENDA,YES,44,MONROE,MELVINA
V,V MELVINA WARDS,STATE REFERENDA,NO,8,MONROE,MELVINA
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),83,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),132,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),1,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,NORWALK
V,V NORWALK WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),82,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),124,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),3,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),6,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,NORWALK
V,V NORWALK WARDS,US SENATOR,SCATTERING,0,MONROE,NORWALK
V,V NORWALK WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),93,MONROE,NORWALK
V,V NORWALK WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),119,MONROE,NORWALK
V,V NORWALK WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),NA,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),NA,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 24,SCATTERING,NA,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),91,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),120,MONROE,NORWALK
V,V NORWALK WARDS,STATE SENATOR - DIST 32,SCATTERING,0,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),NA,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),NA,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,NA,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),79,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),132,MONROE,NORWALK
V,V NORWALK WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,0,MONROE,NORWALK
V,V NORWALK WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),182,MONROE,NORWALK
V,V NORWALK WARDS,DISTRICT ATTORNEY,SCATTERING,4,MONROE,NORWALK
V,V NORWALK WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),201,MONROE,NORWALK
V,V NORWALK WARDS,COUNTY CLERK,SCATTERING,2,MONROE,NORWALK
V,V NORWALK WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),198,MONROE,NORWALK
V,V NORWALK WARDS,TREASURER,SCATTERING,2,MONROE,NORWALK
V,V NORWALK WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),196,MONROE,NORWALK
V,V NORWALK WARDS,REGISTER OF DEEDS,SCATTERING,2,MONROE,NORWALK
V,V NORWALK WARDS,STATE REFERENDA,YES,170,MONROE,NORWALK
V,V NORWALK WARDS,STATE REFERENDA,NO,27,MONROE,NORWALK
