rep_unit_2024,tract_GEOID,l2_count,prop_of_rep_unit_2024
MILWAUKEE - CITY OF MILWAUKEE WARD 230,55079186800,78,0.07485604606525911
MILWAUKEE - CITY OF MILWAUKEE WARD 230,55079187400,833,0.7994241842610365
MILWAUKEE - CITY OF MILWAUKEE WARD 231,55079015700,128,0.2
MILWAUKEE - CITY OF MILWAUKEE WARD 231,55079016400,264,0.4125
MILWAUKEE - CITY OF MILWAUKEE WARD 231,55079016500,147,0.2296875
MILWAUKEE - CITY OF MILWAUKEE WARD 231,55079186500,101,0.1578125
MILWAUKEE - CITY OF MILWAUKEE WARD 232,55079016400,174,0.2701863354037267
MILWAUKEE - CITY OF MILWAUKEE WARD 232,55079016500,184,0.2857142857142857
MILWAUKEE - CITY OF MILWAUKEE WARD 232,55079016600,54,0.08385093167701864
MILWAUKEE - CITY OF MILWAUKEE WARD 232,55079016700,213,0.3307453416149068
MILWAUKEE - CITY OF MILWAUKEE WARD 232,55079016800,19,0.029503105590062112
MILWAUKEE - CITY OF MILWAUKEE WARD 233,55079016700,210,0.44871794871794873
MILWAUKEE - CITY OF MILWAUKEE WARD 233,55079016800,258,0.5512820512820513
MILWAUKEE - CITY OF MILWAUKEE WARD 234,55079016600,138,0.41566265060240964
MILWAUKEE - CITY OF MILWAUKEE WARD 234,55079016700,194,0.5843373493975904
MILWAUKEE - CITY OF MILWAUKEE WARD 235,55079016500,153,0.36255924170616116
MILWAUKEE - CITY OF MILWAUKEE WARD 235,55079016600,269,0.6374407582938388
MILWAUKEE - CITY OF MILWAUKEE WARD 236,55079017900,71,0.0795964125560538
MILWAUKEE - CITY OF MILWAUKEE WARD 236,55079018000,752,0.8430493273542601
MILWAUKEE - CITY OF MILWAUKEE WARD 236,55079186600,69,0.0773542600896861
MILWAUKEE - CITY OF MILWAUKEE WARD 237,55079018000,802,1
MILWAUKEE - CITY OF MILWAUKEE WARD 238,55079018100,992,1
MILWAUKEE - CITY OF MILWAUKEE WARD 239,55079018200,1071,0.7422037422037422
MILWAUKEE - CITY OF MILWAUKEE WARD 239,55079018300,372,0.2577962577962578
MILWAUKEE - CITY OF MILWAUKEE WARD 24,55079001200,264,1
MILWAUKEE - CITY OF MILWAUKEE WARD 240,55079018100,132,0.11428571428571428
MILWAUKEE - CITY OF MILWAUKEE WARD 240,55079018300,813,0.7038961038961039
MILWAUKEE - CITY OF MILWAUKEE WARD 240,55079018400,210,0.18181818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 241,55079017900,1133,1
MILWAUKEE - CITY OF MILWAUKEE WARD 242,55079017600,336,0.6640316205533597
MILWAUKEE - CITY OF MILWAUKEE WARD 242,55079186600,170,0.3359683794466403
MILWAUKEE - CITY OF MILWAUKEE WARD 243,55079018600,352,0.7652173913043478
MILWAUKEE - CITY OF MILWAUKEE WARD 243,55079018700,108,0.23478260869565218
MILWAUKEE - CITY OF MILWAUKEE WARD 244,55079017500,195,0.8904109589041096
MILWAUKEE - CITY OF MILWAUKEE WARD 244,55079017600,24,0.1095890410958904
MILWAUKEE - CITY OF MILWAUKEE WARD 245,55079017500,257,1
MILWAUKEE - CITY OF MILWAUKEE WARD 246,55079017400,57,0.17378048780487804
MILWAUKEE - CITY OF MILWAUKEE WARD 246,55079017500,271,0.8262195121951219
MILWAUKEE - CITY OF MILWAUKEE WARD 247,55079017400,205,0.3092006033182504
MILWAUKEE - CITY OF MILWAUKEE WARD 247,55079018800,458,0.6907993966817496
MILWAUKEE - CITY OF MILWAUKEE WARD 248,55079017300,466,0.6331521739130435
MILWAUKEE - CITY OF MILWAUKEE WARD 248,55079018800,29,0.03940217391304348
MILWAUKEE - CITY OF MILWAUKEE WARD 248,55079018900,241,0.327445652173913
MILWAUKEE - CITY OF MILWAUKEE WARD 249,55079017200,432,0.8181818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 249,55079018900,96,0.18181818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 25,55079001200,289,0.4522691705790297
MILWAUKEE - CITY OF MILWAUKEE WARD 25,55079001300,350,0.5477308294209703
MILWAUKEE - CITY OF MILWAUKEE WARD 250,55079018900,148,0.40771349862258954
MILWAUKEE - CITY OF MILWAUKEE WARD 250,55079019000,59,0.162534435261708
MILWAUKEE - CITY OF MILWAUKEE WARD 250,55079020000,156,0.4297520661157025
MILWAUKEE - CITY OF MILWAUKEE WARD 251,55079019000,181,1
MILWAUKEE - CITY OF MILWAUKEE WARD 252,55079019000,410,1
MILWAUKEE - CITY OF MILWAUKEE WARD 253,55079019000,941,1
MILWAUKEE - CITY OF MILWAUKEE WARD 254,55079019200,1084,1
MILWAUKEE - CITY OF MILWAUKEE WARD 255,55079019200,128,0.21621621621621623
MILWAUKEE - CITY OF MILWAUKEE WARD 255,55079019300,463,0.7820945945945946
MILWAUKEE - CITY OF MILWAUKEE WARD 255,55079101600,1,0.0016891891891891893
MILWAUKEE - CITY OF MILWAUKEE WARD 256,55079019300,679,1
MILWAUKEE - CITY OF MILWAUKEE WARD 257,55079019200,409,0.6533546325878594
MILWAUKEE - CITY OF MILWAUKEE WARD 257,55079019300,217,0.3466453674121406
MILWAUKEE - CITY OF MILWAUKEE WARD 258,55079019800,769,1
MILWAUKEE - CITY OF MILWAUKEE WARD 259,55079019600,498,1
MILWAUKEE - CITY OF MILWAUKEE WARD 26,55079001300,355,1
MILWAUKEE - CITY OF MILWAUKEE WARD 260,55079019600,955,1
MILWAUKEE - CITY OF MILWAUKEE WARD 261,55079019400,1355,1
MILWAUKEE - CITY OF MILWAUKEE WARD 262,55079019400,429,0.43641912512716174
MILWAUKEE - CITY OF MILWAUKEE WARD 262,55079019500,554,0.5635808748728383
MILWAUKEE - CITY OF MILWAUKEE WARD 263,55079019500,552,1
MILWAUKEE - CITY OF MILWAUKEE WARD 264,55079019500,530,1
MILWAUKEE - CITY OF MILWAUKEE WARD 265,55079019700,1287,1
MILWAUKEE - CITY OF MILWAUKEE WARD 266,55079019700,1197,1
MILWAUKEE - CITY OF MILWAUKEE WARD 267,55079019700,20,0.017050298380221655
MILWAUKEE - CITY OF MILWAUKEE WARD 267,55079019800,842,0.7178175618073316
MILWAUKEE - CITY OF MILWAUKEE WARD 267,55079019900,311,0.2651321398124467
MILWAUKEE - CITY OF MILWAUKEE WARD 268,55079019900,591,1
MILWAUKEE - CITY OF MILWAUKEE WARD 269,55079019800,729,1
MILWAUKEE - CITY OF MILWAUKEE WARD 27,55079001500,580,1
MILWAUKEE - CITY OF MILWAUKEE WARD 270,55079019100,1196,0.998330550918197
MILWAUKEE - CITY OF MILWAUKEE WARD 270,55079120400,2,0.001669449081803005
MILWAUKEE - CITY OF MILWAUKEE WARD 271,55079020200,723,1
MILWAUKEE - CITY OF MILWAUKEE WARD 272,55079020100,867,1
MILWAUKEE - CITY OF MILWAUKEE WARD 273,55079018700,148,0.42045454545454547
MILWAUKEE - CITY OF MILWAUKEE WARD 273,55079020100,26,0.07386363636363637
MILWAUKEE - CITY OF MILWAUKEE WARD 273,55079020400,178,0.5056818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 274,55079020100,175,0.5537974683544303
MILWAUKEE - CITY OF MILWAUKEE WARD 274,55079020400,141,0.4462025316455696
MILWAUKEE - CITY OF MILWAUKEE WARD 275,55079020100,306,0.6652173913043479
MILWAUKEE - CITY OF MILWAUKEE WARD 275,55079020300,154,0.3347826086956522
MILWAUKEE - CITY OF MILWAUKEE WARD 276,55079020200,552,0.42201834862385323
MILWAUKEE - CITY OF MILWAUKEE WARD 276,55079020300,756,0.5779816513761468
MILWAUKEE - CITY OF MILWAUKEE WARD 277,55079020300,310,0.496
MILWAUKEE - CITY OF MILWAUKEE WARD 277,55079020400,156,0.2496
MILWAUKEE - CITY OF MILWAUKEE WARD 277,55079020500,159,0.2544
MILWAUKEE - CITY OF MILWAUKEE WARD 278,55079020400,381,0.8300653594771242
MILWAUKEE - CITY OF MILWAUKEE WARD 278,55079020500,78,0.16993464052287582
MILWAUKEE - CITY OF MILWAUKEE WARD 279,55079020500,527,1
MILWAUKEE - CITY OF MILWAUKEE WARD 28,55079001400,424,1
MILWAUKEE - CITY OF MILWAUKEE WARD 280,55079020300,395,0.771484375
MILWAUKEE - CITY OF MILWAUKEE WARD 280,55079020500,117,0.228515625
MILWAUKEE - CITY OF MILWAUKEE WARD 281,55079018500,750,1
MILWAUKEE - CITY OF MILWAUKEE WARD 282,55079020600,610,1
MILWAUKEE - CITY OF MILWAUKEE WARD 283,55079018500,113,1
MILWAUKEE - CITY OF MILWAUKEE WARD 284,55079020600,103,0.11880046136101499
MILWAUKEE - CITY OF MILWAUKEE WARD 284,55079020700,764,0.881199538638985
MILWAUKEE - CITY OF MILWAUKEE WARD 285,55079018400,2,0.0017406440382941688
MILWAUKEE - CITY OF MILWAUKEE WARD 285,55079020600,827,0.7197563098346388
MILWAUKEE - CITY OF MILWAUKEE WARD 285,55079020700,320,0.278503046127067
MILWAUKEE - CITY OF MILWAUKEE WARD 286,55079018300,194,0.28487518355359764
MILWAUKEE - CITY OF MILWAUKEE WARD 286,55079020700,487,0.7151248164464024
MILWAUKEE - CITY OF MILWAUKEE WARD 287,55079020800,834,1
MILWAUKEE - CITY OF MILWAUKEE WARD 288,55079020800,1110,0.9990999099909991
MILWAUKEE - CITY OF MILWAUKEE WARD 288,55079185100,1,9.000900090009e-4
MILWAUKEE - CITY OF MILWAUKEE WARD 289,55079020700,1076,1
MILWAUKEE - CITY OF MILWAUKEE WARD 29,55079001300,585,1
MILWAUKEE - CITY OF MILWAUKEE WARD 290,55079020900,737,1
MILWAUKEE - CITY OF MILWAUKEE WARD 291,55079020900,757,0.9986807387862797
MILWAUKEE - CITY OF MILWAUKEE WARD 291,55079021100,1,0.0013192612137203166
MILWAUKEE - CITY OF MILWAUKEE WARD 292,55079021200,684,1
MILWAUKEE - CITY OF MILWAUKEE WARD 293,55079021100,803,0.7428307123034228
MILWAUKEE - CITY OF MILWAUKEE WARD 293,55079021200,278,0.25716928769657726
MILWAUKEE - CITY OF MILWAUKEE WARD 294,55079021300,667,1
MILWAUKEE - CITY OF MILWAUKEE WARD 295,55079021200,14,0.013618677042801557
MILWAUKEE - CITY OF MILWAUKEE WARD 295,55079021400,1014,0.9863813229571985
MILWAUKEE - CITY OF MILWAUKEE WARD 296,55079021500,822,0.7703842549203374
MILWAUKEE - CITY OF MILWAUKEE WARD 296,55079021600,245,0.2296157450796626
MILWAUKEE - CITY OF MILWAUKEE WARD 297,55079021600,352,1
MILWAUKEE - CITY OF MILWAUKEE WARD 298,55079021600,622,1
MILWAUKEE - CITY OF MILWAUKEE WARD 299,55079021500,624,0.7272727272727273
MILWAUKEE - CITY OF MILWAUKEE WARD 299,55079021600,234,0.2727272727272727
MILWAUKEE - CITY OF MILWAUKEE WARD 3,55079000101,802,1
MILWAUKEE - CITY OF MILWAUKEE WARD 30,55079001500,498,1
MILWAUKEE - CITY OF MILWAUKEE WARD 300,55079021800,894,1
MILWAUKEE - CITY OF MILWAUKEE WARD 301,55079021700,703,1
MILWAUKEE - CITY OF MILWAUKEE WARD 302,55079021700,817,1
MILWAUKEE - CITY OF MILWAUKEE WARD 303,55079021600,355,0.492371705963939
MILWAUKEE - CITY OF MILWAUKEE WARD 303,55079021700,366,0.507628294036061
MILWAUKEE - CITY OF MILWAUKEE WARD 304,55079021000,1210,0.9950657894736842
MILWAUKEE - CITY OF MILWAUKEE WARD 304,55079021700,6,0.004934210526315789
MILWAUKEE - CITY OF MILWAUKEE WARD 305,55079015800,246,1
MILWAUKEE - CITY OF MILWAUKEE WARD 306,55079015800,149,0.7339901477832512
MILWAUKEE - CITY OF MILWAUKEE WARD 306,55079015900,54,0.2660098522167488
MILWAUKEE - CITY OF MILWAUKEE WARD 307,55079018700,221,1
MILWAUKEE - CITY OF MILWAUKEE WARD 308,55079018600,46,0.18181818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 308,55079018700,207,0.8181818181818182
MILWAUKEE - CITY OF MILWAUKEE WARD 309,55079017600,220,0.38394415357766143
MILWAUKEE - CITY OF MILWAUKEE WARD 309,55079018600,157,0.27399650959860383
MILWAUKEE - CITY OF MILWAUKEE WARD 309,55079186600,196,0.34205933682373474
MILWAUKEE - CITY OF MILWAUKEE WARD 31,55079000501,63,0.10344827586206896
MILWAUKEE - CITY OF MILWAUKEE WARD 31,55079000502,546,0.896551724137931
MILWAUKEE - CITY OF MILWAUKEE WARD 310,55079017900,344,0.9717514124293786
MILWAUKEE - CITY OF MILWAUKEE WARD 310,55079018400,2,0.005649717514124294
MILWAUKEE - CITY OF MILWAUKEE WARD 310,55079018500,8,0.022598870056497175
MILWAUKEE - CITY OF MILWAUKEE WARD 311,55079020000,730,1
MILWAUKEE - CITY OF MILWAUKEE WARD 312,55079020000,294,1
MILWAUKEE - CITY OF MILWAUKEE WARD 313,55079021700,516,1
MILWAUKEE - CITY OF MILWAUKEE WARD 314,55079021700,507,1
MILWAUKEE - CITY OF MILWAUKEE WARD 315,55079000302,652,0.5375103050288541
MILWAUKEE - CITY OF MILWAUKEE WARD 315,55079000304,561,0.4624896949711459
MILWAUKEE - CITY OF MILWAUKEE WARD 318,55079001400,237,1
MILWAUKEE - CITY OF MILWAUKEE WARD 319,55079005500,93,1
MILWAUKEE - CITY OF MILWAUKEE WARD 32,55079000303,254,0.29330254041570436
MILWAUKEE - CITY OF MILWAUKEE WARD 32,55079000304,251,0.28983833718244806
MILWAUKEE - CITY OF MILWAUKEE WARD 32,55079000502,361,0.4168591224018476
MILWAUKEE - CITY OF MILWAUKEE WARD 320,55079005500,90,1
MILWAUKEE - CITY OF MILWAUKEE WARD 321,55079005400,275,1
MILWAUKEE - CITY OF MILWAUKEE WARD 322,55079002400,47,0.22065727699530516
MILWAUKEE - CITY OF MILWAUKEE WARD 322,55079002600,128,0.6009389671361502
MILWAUKEE - CITY OF MILWAUKEE WARD 322,55079004100,38,0.1784037558685446
MILWAUKEE - CITY OF MILWAUKEE WARD 323,55079004900,111,0.5751295336787565
MILWAUKEE - CITY OF MILWAUKEE WARD 323,55079005000,82,0.42487046632124353
MILWAUKEE - CITY OF MILWAUKEE WARD 324,55079005900,69,0.23
MILWAUKEE - CITY OF MILWAUKEE WARD 324,55079006000,231,0.77
MILWAUKEE - CITY OF MILWAUKEE WARD 325,55079005900,74,0.5174825174825175
MILWAUKEE - CITY OF MILWAUKEE WARD 325,55079006000,69,0.4825174825174825
MILWAUKEE - CITY OF MILWAUKEE WARD 326,55079009200,13,1
MILWAUKEE - CITY OF MILWAUKEE WARD 328,55079009300,343,1
MILWAUKEE - CITY OF MILWAUKEE WARD 329,55079006400,41,1
MILWAUKEE - CITY OF MILWAUKEE WARD 33,55079000301,839,0.43225141679546625
MILWAUKEE - CITY OF MILWAUKEE WARD 33,55079000302,375,0.19319938176197837
MILWAUKEE - CITY OF MILWAUKEE WARD 33,55079000303,487,0.25090159711488924
MILWAUKEE - CITY OF MILWAUKEE WARD 33,55079000501,240,0.12364760432766615
MILWAUKEE - CITY OF MILWAUKEE WARD 330,55079008500,77,0.39896373056994816
MILWAUKEE - CITY OF MILWAUKEE WARD 330,55079008600,116,0.6010362694300518
MILWAUKEE - CITY OF MILWAUKEE WARD 331,55079007000,1,0.0018148820326678765
MILWAUKEE - CITY OF MILWAUKEE WARD 331,55079007100,196,0.35571687840290384
MILWAUKEE - CITY OF MILWAUKEE WARD 331,55079008000,354,0.6424682395644283
MILWAUKEE - CITY OF MILWAUKEE WARD 332,55079007100,139,1
MILWAUKEE - CITY OF MILWAUKEE WARD 333,55079009600,24,1
MILWAUKEE - CITY OF MILWAUKEE WARD 334,55079012200,29,0.30851063829787234
MILWAUKEE - CITY OF MILWAUKEE WARD 334,55079013600,65,0.6914893617021277
MILWAUKEE - CITY OF MILWAUKEE WARD 335,55079014800,230,1
MILWAUKEE - CITY OF MILWAUKEE WARD 336,55079014900,96,0.5393258426966292
MILWAUKEE - CITY OF MILWAUKEE WARD 336,55079186400,82,0.4606741573033708
MILWAUKEE - CITY OF MILWAUKEE WARD 339,55079015700,2,0.045454545454545456
MILWAUKEE - CITY OF MILWAUKEE WARD 339,55079186800,42,0.9545454545454546
MILWAUKEE - CITY OF MILWAUKEE WARD 34,55079000400,439,1
MILWAUKEE - CITY OF MILWAUKEE WARD 342,55079016600,2,1
MILWAUKEE - CITY OF MILWAUKEE WARD 343,55079019600,282,1
MILWAUKEE - CITY OF MILWAUKEE WARD 344,55079019100,316,1
MILWAUKEE - CITY OF MILWAUKEE WARD 345,55079019000,492,1
MILWAUKEE - CITY OF MILWAUKEE WARD 346,55079018700,116,0.9508196721311475
MILWAUKEE - CITY OF MILWAUKEE WARD 346,55079020100,6,0.04918032786885246
MILWAUKEE - CITY OF MILWAUKEE WARD 347,55079018400,586,1
MILWAUKEE - CITY OF MILWAUKEE WARD 348,55079018500,2,0.003484320557491289
MILWAUKEE - CITY OF MILWAUKEE WARD 348,55079020600,572,0.9965156794425087
MILWAUKEE - CITY OF MILWAUKEE WARD 349,55079019900,677,1
MILWAUKEE - CITY OF MILWAUKEE WARD 35,55079000400,388,0.3076923076923077
MILWAUKEE - CITY OF MILWAUKEE WARD 35,55079000501,873,0.6923076923076923
MILWAUKEE - CITY OF MILWAUKEE WARD 350,55079020000,11,1
MILWAUKEE - CITY OF MILWAUKEE WARD 352,55079021200,2,1
MILWAUKEE - CITY OF MILWAUKEE WARD 355,55079020600,58,1
MILWAUKEE - CITY OF MILWAUKEE WARD 356,55079020600,130,1
MILWAUKEE - CITY OF MILWAUKEE WARD 36,55079000501,161,0.243202416918429
MILWAUKEE - CITY OF MILWAUKEE WARD 36,55079001700,501,0.756797583081571
MILWAUKEE - CITY OF MILWAUKEE WARD 37,55079000502,275,0.42701863354037267
MILWAUKEE - CITY OF MILWAUKEE WARD 37,55079001600,369,0.5729813664596274
MILWAUKEE - CITY OF MILWAUKEE WARD 38,55079001700,433,1
MILWAUKEE - CITY OF MILWAUKEE WARD 39,55079001600,1,0.001488095238095238
MILWAUKEE - CITY OF MILWAUKEE WARD 39,55079001700,671,0.9985119047619048
MILWAUKEE - CITY OF MILWAUKEE WARD 4,55079000101,808,0.640761300555115
MILWAUKEE - CITY OF MILWAUKEE WARD 4,55079000102,453,0.359238699444885
MILWAUKEE - CITY OF MILWAUKEE WARD 40,55079001600,597,1
MILWAUKEE - CITY OF MILWAUKEE WARD 41,55079003000,834,1
MILWAUKEE - CITY OF MILWAUKEE WARD 42,55079001800,888,1
MILWAUKEE - CITY OF MILWAUKEE WARD 43,55079003000,904,1
MILWAUKEE - CITY OF MILWAUKEE WARD 44,55079001200,1,0.001215066828675577
MILWAUKEE - CITY OF MILWAUKEE WARD 44,55079001900,822,0.9987849331713244
MILWAUKEE - CITY OF MILWAUKEE WARD 45,55079002900,830,1
MILWAUKEE - CITY OF MILWAUKEE WARD 46,55079001900,396,1
MILWAUKEE - CITY OF MILWAUKEE WARD 47,55079001900,2,0.0041753653444676405
MILWAUKEE - CITY OF MILWAUKEE WARD 47,55079002000,477,0.9958246346555324
MILWAUKEE - CITY OF MILWAUKEE WARD 48,55079002500,434,0.3699914748508099
MILWAUKEE - CITY OF MILWAUKEE WARD 48,55079002800,739,0.6300085251491901
MILWAUKEE - CITY OF MILWAUKEE WARD 49,55079002000,454,0.576874205844981
MILWAUKEE - CITY OF MILWAUKEE WARD 49,55079002100,333,0.42312579415501905
MILWAUKEE - CITY OF MILWAUKEE WARD 5,55079000102,721,1
MILWAUKEE - CITY OF MILWAUKEE WARD 50,55079002100,472,0.8166089965397924
MILWAUKEE - CITY OF MILWAUKEE WARD 50,55079002200,106,0.18339100346020762
MILWAUKEE - CITY OF MILWAUKEE WARD 51,55079002400,389,0.541782729805014
MILWAUKEE - CITY OF MILWAUKEE WARD 51,55079002500,329,0.4582172701949861
MILWAUKEE - CITY OF MILWAUKEE WARD 52,55079002200,673,0.9897058823529412
MILWAUKEE - CITY OF MILWAUKEE WARD 52,55079002300,7,0.010294117647058823
MILWAUKEE - CITY OF MILWAUKEE WARD 53,55079002300,600,1
MILWAUKEE - CITY OF MILWAUKEE WARD 54,55079002300,760,1
MILWAUKEE - CITY OF MILWAUKEE WARD 55,55079002300,371,0.6474694589877836
MILWAUKEE - CITY OF MILWAUKEE WARD 55,55079004300,202,0.3525305410122164
MILWAUKEE - CITY OF MILWAUKEE WARD 56,55079004300,1196,1
MILWAUKEE - CITY OF MILWAUKEE WARD 57,55079004200,269,0.3810198300283286
MILWAUKEE - CITY OF MILWAUKEE WARD 57,55079004300,437,0.6189801699716714
MILWAUKEE - CITY OF MILWAUKEE WARD 58,55079004200,499,0.7688751926040062
MILWAUKEE - CITY OF MILWAUKEE WARD 58,55079004300,150,0.23112480739599384
MILWAUKEE - CITY OF MILWAUKEE WARD 59,55079002300,69,0.12234042553191489
MILWAUKEE - CITY OF MILWAUKEE WARD 59,55079002400,165,0.2925531914893617
MILWAUKEE - CITY OF MILWAUKEE WARD 59,55079004200,105,0.18617021276595744
MILWAUKEE - CITY OF MILWAUKEE WARD 59,55079004300,225,0.39893617021276595
MILWAUKEE - CITY OF MILWAUKEE WARD 6,55079000202,1118,1
MILWAUKEE - CITY OF MILWAUKEE WARD 60,55079002400,181,0.3731958762886598
MILWAUKEE - CITY OF MILWAUKEE WARD 60,55079004100,119,0.24536082474226803
MILWAUKEE - CITY OF MILWAUKEE WARD 60,55079004200,185,0.38144329896907214
MILWAUKEE - CITY OF MILWAUKEE WARD 61,55079002600,926,1
MILWAUKEE - CITY OF MILWAUKEE WARD 62,55079003900,2,0.002136752136752137
MILWAUKEE - CITY OF MILWAUKEE WARD 62,55079004100,934,0.9978632478632479
MILWAUKEE - CITY OF MILWAUKEE WARD 63,55079004000,554,0.9981981981981982
MILWAUKEE - CITY OF MILWAUKEE WARD 63,55079004100,1,0.0018018018018018018
MILWAUKEE - CITY OF MILWAUKEE WARD 64,55079002700,498,1
MILWAUKEE - CITY OF MILWAUKEE WARD 65,55079002700,228,0.2556053811659193
MILWAUKEE - CITY OF MILWAUKEE WARD 65,55079003100,664,0.7443946188340808
MILWAUKEE - CITY OF MILWAUKEE WARD 66,55079003600,334,0.43320363164721143
MILWAUKEE - CITY OF MILWAUKEE WARD 66,55079004000,437,0.5667963683527886
MILWAUKEE - CITY OF MILWAUKEE WARD 67,55079003500,605,0.5954724409448819
MILWAUKEE - CITY OF MILWAUKEE WARD 67,55079003600,289,0.2844488188976378
MILWAUKEE - CITY OF MILWAUKEE WARD 67,55079005100,122,0.12007874015748031
MILWAUKEE - CITY OF MILWAUKEE WARD 68,55079003100,643,1
MILWAUKEE - CITY OF MILWAUKEE WARD 69,55079003100,178,0.21523579201934703
MILWAUKEE - CITY OF MILWAUKEE WARD 69,55079003200,532,0.6432889963724304
MILWAUKEE - CITY OF MILWAUKEE WARD 69,55079003500,117,0.1414752116082225
MILWAUKEE - CITY OF MILWAUKEE WARD 7,55079000202,518,1
MILWAUKEE - CITY OF MILWAUKEE WARD 70,55079003200,745,0.8150984682713348
MILWAUKEE - CITY OF MILWAUKEE WARD 70,55079003300,2,0.002188183807439825
MILWAUKEE - CITY OF MILWAUKEE WARD 70,55079003500,167,0.18271334792122537
MILWAUKEE - CITY OF MILWAUKEE WARD 71,55079003500,723,1
MILWAUKEE - CITY OF MILWAUKEE WARD 72,55079003400,650,1
MILWAUKEE - CITY OF MILWAUKEE WARD 73,55079003300,522,0.9015544041450777
MILWAUKEE - CITY OF MILWAUKEE WARD 73,55079003400,57,0.09844559585492228
MILWAUKEE - CITY OF MILWAUKEE WARD 74,55079003300,580,1
MILWAUKEE - CITY OF MILWAUKEE WARD 75,55079001700,2,0.0019569471624266144
MILWAUKEE - CITY OF MILWAUKEE WARD 75,55079003300,1020,0.9980430528375733
MILWAUKEE - CITY OF MILWAUKEE WARD 76,55079003400,986,0.9959595959595959
MILWAUKEE - CITY OF MILWAUKEE WARD 76,55079005400,4,0.00404040404040404
MILWAUKEE - CITY OF MILWAUKEE WARD 77,55079003400,782,0.7651663405088063
MILWAUKEE - CITY OF MILWAUKEE WARD 77,55079005500,240,0.23483365949119372
MILWAUKEE - CITY OF MILWAUKEE WARD 78,55079005500,558,1
MILWAUKEE - CITY OF MILWAUKEE WARD 79,55079005500,1077,0.7810007251631617
MILWAUKEE - CITY OF MILWAUKEE WARD 79,55079005600,302,0.2189992748368383
MILWAUKEE - CITY OF MILWAUKEE WARD 8,55079000202,1117,1
MILWAUKEE - CITY OF MILWAUKEE WARD 80,55079005300,63,0.09662576687116564
MILWAUKEE - CITY OF MILWAUKEE WARD 80,55079005400,589,0.9033742331288344
MILWAUKEE - CITY OF MILWAUKEE WARD 81,55079005300,188,0.30128205128205127
MILWAUKEE - CITY OF MILWAUKEE WARD 81,55079005400,436,0.6987179487179487
MILWAUKEE - CITY OF MILWAUKEE WARD 82,55079005400,320,0.9968847352024922
MILWAUKEE - CITY OF MILWAUKEE WARD 82,55079005500,1,0.003115264797507788
MILWAUKEE - CITY OF MILWAUKEE WARD 83,55079005600,1004,0.7080394922425952
MILWAUKEE - CITY OF MILWAUKEE WARD 83,55079005700,414,0.2919605077574048
MILWAUKEE - CITY OF MILWAUKEE WARD 84,55079004800,178,0.23116883116883116
MILWAUKEE - CITY OF MILWAUKEE WARD 84,55079004900,592,0.7688311688311689
MILWAUKEE - CITY OF MILWAUKEE WARD 85,55079005300,321,0.25137039937353173
MILWAUKEE - CITY OF MILWAUKEE WARD 85,55079005700,956,0.7486296006264683
MILWAUKEE - CITY OF MILWAUKEE WARD 86,55079005200,233,0.3018134715025907
MILWAUKEE - CITY OF MILWAUKEE WARD 86,55079005300,433,0.560880829015544
MILWAUKEE - CITY OF MILWAUKEE WARD 86,55079005400,106,0.13730569948186527
MILWAUKEE - CITY OF MILWAUKEE WARD 87,55079005200,631,0.7997465145754119
MILWAUKEE - CITY OF MILWAUKEE WARD 87,55079005400,158,0.2002534854245881
MILWAUKEE - CITY OF MILWAUKEE WARD 88,55079003700,209,0.17504187604690116
MILWAUKEE - CITY OF MILWAUKEE WARD 88,55079005100,985,0.8249581239530989
MILWAUKEE - CITY OF MILWAUKEE WARD 89,55079005000,9,0.009268795056642637
MILWAUKEE - CITY OF MILWAUKEE WARD 89,55079005800,962,0.9907312049433573
MILWAUKEE - CITY OF MILWAUKEE WARD 9,55079000102,380,0.5555555555555556
MILWAUKEE - CITY OF MILWAUKEE WARD 9,55079000304,304,0.4444444444444444
MILWAUKEE - CITY OF MILWAUKEE WARD 90,55079005800,873,1
